artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
All Time Low,modern rock/pop punk/rock,Something's Gotta Give,Something's Gotta Give,0BMGyqvrjuJExY6jcVAtX2,0.501,0.913,4,-3.278,1,0.0463,0,0.0885,0.653,165.961,189385,4,0.0,2015-01-18T11:05:43Z
Yellowcard,bow pop/pop punk/rock/socal pop punk,Ocean Avenue,Only One,0gZp88SA5OcujHLDGkxtI3,0.477,0.907,1,-4.814,0,0.0899,7.82e-05,0.149,0.304,81.291,257400,4,68.0,2015-01-20T21:47:53Z
Story Of The Year,alternative metal/nu metal/pop punk/post-hardcore/screamo,Page Avenue,Anthem of Our Dying Day,4sPJgy0CksvmXp9jC0W4gv,0.388,0.8,9,-6.33,1,0.0783,0,0.212,0.357,194.744,216027,3,58.0,2015-01-20T21:49:28Z
Story Of The Year,alternative metal/nu metal/pop punk/post-hardcore/screamo,Page Avenue,Until the Day I Die,0DKNNR9iDjwfCEpMiFXMJq,0.597,0.931,11,-4.591,0,0.0984,0,0.0504,0.534,92.003,235200,4,68.0,2015-01-20T21:49:36Z
Yellowcard,bow pop/pop punk/rock/socal pop punk,Ocean Avenue,Way Away,63IIUzd6eJBfCGIcF8MFnJ,0.357,0.959,2,-4.081,0,0.113,3.91e-05,0.0825,0.364,179.644,202093,4,61.0,2015-01-20T21:55:56Z
Yellowcard,bow pop/pop punk/rock/socal pop punk,Paper Walls,Fighting,1y8fcrAzJpSsjTgMQPT0ia,0.414,0.964,7,-4.689,1,0.109,0,0.0525,0.356,179.975,180827,4,5.0,2015-01-20T22:00:07Z
Hit The Lights,anthem emo/easycore/emo/neon pop punk/pixie/pop emo/pop punk,Fucked up Kids - Single,Fucked up Kids,11Th3RdkgL6Kk9Mqy8WsOc,0.475,0.956,1,-3.823,1,0.123,0,0.319,0.664,91.413,151912,4,0.0,2015-01-27T17:00:32Z
Halestorm,alternative metal/nu metal/post-grunge,The Strange Case of... (Deluxe),Beautiful with You,7e7HOmWvWP12DfPT8oj7ok,0.448,0.929,9,-2.094,1,0.0526,4.9e-05,0.222,0.376,76.975,196280,4,43.0,2015-02-26T15:04:54Z
Breaking Benjamin,alternative metal/nu metal/post-grunge,Failure,Failure,29oOO82xnpYenNw3it4RUH,0.464,0.897,1,-4.873,1,0.0368,0.0109,0.0753,0.445,155.01,214861,4,0.0,2015-04-08T16:56:49Z
Breaking Benjamin,alternative metal/nu metal/post-grunge,Angels Fall,Angels Fall,7Mf3ijbHpozRZ6JdXP4m74,0.4,0.89,7,-5.073,1,0.0526,4.81e-05,0.124,0.392,195.935,228880,4,0.0,2015-04-22T12:11:13Z
Muse,alternative rock/modern rock/permanent wave/rock,Psycho,Psycho,3WLfwlGFy5f2A4O1daqeq8,0.555,0.883,2,-3.426,1,0.0341,0.041,0.868,0.507,125.02,316718,4,0.0,2015-05-18T21:34:27Z
Foo Fighters,alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock,Sonic Highways,Congregation,40cLVGkjzcZ5FJ3vHkXB0e,0.405,0.91,2,-5.441,1,0.0428,2.63e-05,0.0652,0.575,151.915,311907,4,56.0,2015-05-18T21:35:45Z
Red Hot Chili Peppers,alternative rock/funk metal/funk rock/permanent wave/rock,By the Way (Deluxe Edition),By the Way,1f2V8U1BiWaC9aJWmpOARe,0.451,0.97,0,-4.938,1,0.107,0.00355,0.102,0.198,122.444,216933,4,76.0,2015-05-28T17:52:01Z
Neon Trees,modern alternative rock/modern rock/pop/pop rock/rock,Songs I Can't Listen To,Songs I Can't Listen To,0LhcF8Vhp3Tf7z33nNisnO,0.47,0.843,11,-4.994,0,0.0435,1.12e-05,0.0734,0.687,174.93,200626,4,0.0,2015-05-18T21:36:46Z
Hinder,alternative metal/nu metal/pop rock/post-grunge,Welcome To The Freakshow,Is It Just Me,6UCPsKpIltjIH03IbIFQYY,0.567,0.947,10,-5.415,1,0.0542,4.97e-05,0.253,0.621,95.017,199613,4,4.0,2015-05-28T21:25:08Z
Green Day,permanent wave/punk,21st Century Breakdown,21 Guns,64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0,0.626,0.416,159.779,321093,4,78.0,2015-06-02T21:54:00Z
Green Day,permanent wave/punk,Nimrod,Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0,0.161,0.648,94.605,153467,4,78.0,2015-06-02T21:54:18Z
Green Day,permanent wave/punk,Instant Karma: The Amnesty International Campaign To Save Darfur (Standard Version),Working Class Hero,1rls1uw64JiGI2O7MZABWj,0.3,0.643,11,-6.164,0,0.0366,1.81e-06,0.147,0.211,108.798,263733,4,44.0,2015-06-16T13:09:21Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,3 Doors Down,It's Not My Time,1PkOf4ZqKsEFikhc1OPfhP,0.529,0.934,0,-4.808,1,0.0602,5.16e-06,0.118,0.282,127.962,241960,4,0.0,2015-06-30T22:04:19Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,Away From The Sun,When I'm Gone,1Nuqm2gavvcmZtEFWvbDbK,0.455,0.764,2,-5.633,1,0.0327,0,0.105,0.359,74.021,260507,4,0.0,2015-06-30T22:04:27Z
The Red Jumpsuit Apparatus,pop punk/pop rock/screamo,Don't You Fake It,False Pretense,2ZICF8SFI5tHttaLJKMY1X,0.509,0.93,0,-2.689,0,0.0474,0,0.152,0.783,154.946,149640,4,66.0,2015-06-30T22:13:51Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Bleed American (Deluxe Edition),The Middle,5kD9T7GForh8LnRz5ClbL8,0.634,0.886,2,-3.466,1,0.0517,0,0.342,0.922,161.933,168253,4,0.0,2015-06-30T22:21:42Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Bleed American (Deluxe Edition),Sweetness,0YQfhg5OhBajiuMbtQFxPs,0.484,0.913,5,-3.726,1,0.0389,0,0.167,0.556,135.15,220507,4,0.0,2015-06-30T23:04:48Z
Good Charlotte,alternative metal/pop punk/rock,Good Morning Revival,The River,4C5h4wBpxB1KKsglKI5zVW,0.439,0.945,1,-2.21,1,0.138,0,0.166,0.455,161.954,195680,4,0.0,2015-06-30T23:14:03Z
Breaking Benjamin,unknown,Dear Agony,I Will Not Bow,,0.439,0.945,1,-2.21,1,0.138,0,0.166,0.455,161.954,195680,4,0.0,2015-06-30T23:18:18Z
Paramore,candy pop/pixie/pop emo/pop punk,All We Know Is Falling,Emergency,3i4xZSH1kTLE22TUvUFMYo,0.424,0.94,9,-3.524,1,0.0573,1.03e-06,0.277,0.559,168.043,240040,4,61.0,2015-07-01T21:27:50Z
Paramore,candy pop/pixie/pop emo/pop punk,Paramore,Daydreaming,6sW6EvagT9ljwokJlG6obt,0.495,0.909,2,-5.575,1,0.0525,0.000503,0.363,0.335,150.027,271027,4,55.0,2015-07-01T21:30:33Z
Paramore,candy pop/pixie/pop emo/pop punk,Brand New Eyes,Playing God,7hInOqJnlEayXao08yVYAn,0.583,0.96,1,-3.597,0,0.0511,2.97e-05,0.0801,0.626,137.991,182800,4,62.0,2015-07-01T21:38:23Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Bleed American (Deluxe Edition),Hear You Me,1bL6fctRT13NffF2JHU5zQ,0.482,0.556,4,-6.33,1,0.0276,0.0361,0.214,0.116,135.952,282960,3,0.0,2015-07-08T21:12:01Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Damage,I Will Steal You Back,32Cimaqis8qkGRMACGsOkh,0.377,0.781,11,-5.191,0,0.0477,0.621,0.568,0.317,161.888,208600,4,38.0,2015-07-08T21:19:45Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Chase This Light,Always Be,1GCrBvm2LVf0uf2uWAJAhx,0.396,0.949,5,-3.55,1,0.0485,0,0.0707,0.758,170.703,184680,4,0.0,2015-07-14T23:03:46Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,The Better Life - Deluxe Edition,Kryptonite,3bbUkaQYGQHkx1TJi7gPSL,0.547,0.87,11,-5.098,0,0.0286,3.48e-05,0.161,0.514,99.014,233827,4,0.0,2015-07-08T23:59:38Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,The Greatest Hits,Let Me Go,6A1yZW5SLd9hpLZsG29hCQ,0.478,0.863,1,-4.914,0,0.0387,0,0.111,0.491,92.004,243053,4,55.0,2015-07-09T00:01:03Z
The Dangerous Summer,alternative emo/anthem emo/emo/neon pop punk/pop emo/pop punk,Reach For The Sun,The Permanent Rain,3aTyz9Yur7YRSXXXlyjKUD,0.57,0.843,10,-4.797,1,0.0543,0,0.0936,0.709,124.981,203560,4,0.0,2015-07-14T23:05:05Z
The Dangerous Summer,alternative emo/anthem emo/emo/neon pop punk/pop emo/pop punk,Reach For The Sun,Where I Want To Be,4mUt2M3Y4YiQrNJZY9TrOX,0.456,0.916,9,-4.007,1,0.0771,0,0.256,0.569,138.036,218907,4,0.0,2015-07-14T23:05:32Z
Tonight Alive,candy pop/neon pop punk/pixie/pop emo/pop punk,Breakdown (feat. Benji Madden),Breakdown (feat. Benji Madden),2BvuqzcZaQ5iXyJFiHowm1,0.451,0.978,1,-2.87,0,0.116,0,0.0797,0.561,160.019,222933,4,33.0,2015-07-15T21:32:43Z
We Are The In Crowd,candy pop/neon pop punk/pixie/pop emo/pop punk,Best Intentions (Re-issue),Rumor Mill,4z7XNSQ7aHp3KMr0wVXBZQ,0.409,0.873,6,-3.449,1,0.0685,0,0.128,0.707,174.992,218907,4,0.0,2015-07-15T21:38:20Z
Magtens Korridorer,danish alternative rock/danish pop/danish pop rock/danish rock,Milan Allé,Milan Allé,21NPl2Tn6rjzhGVOoa7Shz,0.415,0.833,6,-5.076,0,0.0393,1.05e-06,0.0986,0.41,147.962,189893,4,46.0,2015-08-16T10:32:37Z
Dizzy Mizz Lizzy,danish alternative rock/danish pop/danish pop rock/danish rock,Made To Believe,Made To Believe,5p849DzMQuQPsPLKr4c0x9,0.439,0.901,8,-5.816,1,0.0601,0.107,0.154,0.672,99.939,290851,4,0.0,2015-08-16T10:35:21Z
Hoobastank,alternative metal/funk metal/nu metal/pop rock/post-grunge/rap rock/rock,The Reason,Just One,7lj0eEBwqe3ZqzFuec4Vay,0.424,0.988,1,-4.291,0,0.182,0,0.369,0.255,169.997,199600,4,0.0,2015-08-17T14:32:45Z
Magtens Korridorer,danish alternative rock/danish pop/danish pop rock/danish rock,Spil Noget Vi Kender (Hits Siden 1997),Kom og Mærk,1nGdPT0zd4TUfxJfhgN5ud,0.462,0.965,7,-6.819,1,0.0496,0,0.33,0.519,144.021,179520,4,22.0,2015-08-18T21:48:52Z
Dizzy Mizz Lizzy,danish alternative rock/danish pop/danish pop rock/danish rock,Dizzy Mizz Lizzy [Re-mastered],Silverflame - 2010 Digital Remaster,2fwfZDXNBxx2alE6clKQcZ,0.312,0.606,5,-6.979,0,0.0308,0.000235,0.129,0.137,127.517,312000,4,48.0,2015-08-18T21:56:10Z
Dizzy Mizz Lizzy,danish alternative rock/danish pop/danish pop rock/danish rock,Dizzy Mizz Lizzy [Re-mastered],Glory - 2010 Digital Remaster,5jgDeLwf4iz4cF767vn76i,0.402,0.89,10,-5.079,0,0.0421,0,0.102,0.689,140.647,227667,1,40.0,2015-08-18T21:56:18Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,人生×僕=,Clock Strikes,2GJji61DTGKiV8bOTNWTdJ,0.488,0.921,8,-4.729,1,0.061,0,0.13,0.231,95.934,235347,4,0.0,2015-09-01T19:52:01Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,Mighty Long Fall,Mighty Long Fall,03w4GjPaOUYy5fQppSyjxn,0.467,0.946,3,-5.097,0,0.063,1.42e-05,0.33,0.581,158.011,243120,4,32.0,2015-09-01T19:52:52Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,残響リファレンス,Re:make,3Dw7qZztEpuwvR39FkrIO5,0.386,0.988,11,-2.692,0,0.158,0,0.104,0.443,171.977,204493,4,0.0,2015-09-01T19:53:50Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,人生×僕=,The Beginning,1tznkU3zqC8GVAjQ0oji4i,0.36,0.983,0,-2.352,1,0.101,0,0.111,0.279,182.058,292733,4,0.0,2015-09-01T19:54:00Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,Nicheシンドローム,Wherever you are,7cUoOqdlRhE6vuPHFTZ1F2,0.379,0.69,4,-4.79,1,0.0549,0,0.335,0.288,173.716,295600,4,0.0,2015-09-06T19:46:10Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,Nicheシンドローム,完全感覚Dreamer,6ptXPYWYpZMTnstxz5WvT4,0.558,0.914,6,-3.395,0,0.0996,0,0.132,0.711,94.975,252200,4,0.0,2015-09-06T19:47:35Z
Good Charlotte,alternative metal/pop punk/rock,The Young and The Hopeless,The Anthem,0BRHnOFm6sjxN1i9LJrUDu,0.494,0.939,1,-3.127,1,0.126,0,0.139,0.893,177.751,175093,4,76.0,2015-09-06T19:50:06Z
Ashes Remain,christian alternative rock/christian rock,What I've Become,On My Own,7ckZ58Uo6I6nTrMs1SeimI,0.361,0.872,8,-4.312,1,0.0392,0,0.318,0.578,176.025,172960,4,0.0,2015-09-07T19:37:37Z
ONE OK ROCK,j-pop/j-rock/japanese emo/visual kei,Cry Out,Cry Out,1rkcwNAGkkQwmbe52w1aYQ,0.334,0.941,5,-4.406,1,0.111,0,0.151,0.282,168.032,227933,4,31.0,2015-09-12T19:27:41Z
We Came As Romans,christian rock/melodic metalcore/metalcore/post-screamo/screamo/trancecore,The World I Used to Know,The World I Used to Know,6K715X2lhQNClxzV91ujUZ,0.389,0.851,1,-4.599,1,0.0394,2.34e-05,0.146,0.493,169.902,195013,4,27.0,2015-09-17T19:49:10Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,F.E.A.R.,Gravity,4nrWU5PRlFJubLjahofpOU,0.567,0.922,1,-3.896,1,0.21,0,0.107,0.635,85.968,244449,4,58.0,2015-09-17T19:55:46Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,F.E.A.R.,Falling Apart,1Ka4sX789wNftDGgjCO2h7,0.528,0.942,3,-2.825,0,0.0512,0,0.344,0.421,110.058,188920,4,60.0,2015-09-17T19:56:23Z
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Day Of The Dead,War Child,54gcDGq23fCMt0fTrp5aOt,0.719,0.914,5,-3.545,0,0.118,2.5e-06,0.106,0.618,123.011,238600,4,0.0,2015-09-22T18:15:44Z
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Day Of The Dead (Deluxe Version),Usual Suspects,6U8HSPUL3YoCUV2PjLqaAc,0.501,0.942,11,-3.148,0,0.0952,1.78e-06,0.437,0.296,174.02,227020,4,0.0,2015-09-22T18:15:53Z
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Day Of The Dead (Deluxe Version),Gravity,3TPrnopdSwai7FrnNO5rmH,0.53,0.941,7,-3.367,1,0.0832,0.000954,0.813,0.546,157.997,199670,4,0.0,2015-09-22T18:15:58Z
Breaking Benjamin,alternative metal/nu metal/post-grunge,Dark Before Dawn,Ashes of Eden,7HjNOz8Y7H7uSySXuHNg1Y,0.241,0.534,3,-7.207,1,0.0321,2.13e-06,0.103,0.277,159.974,293640,4,64.0,2015-11-08T15:49:23Z
Third Eye Blind,alternative rock/neo mellow/pop rock/post-grunge/rock,Third Eye Blind,Semi-Charmed Life,42et6fnHCw1HIPSrdPprMl,0.64,0.864,7,-6.576,1,0.0314,0,0.123,0.701,102.026,268360,4,76.0,2015-12-09T22:06:10Z
Third Eye Blind,alternative rock/neo mellow/pop rock/post-grunge/rock,Blue,Never Let You Go - 2008 Remaster,1sxUaLi0G2vB7dl4ogtCxH,0.728,0.94,4,-5.034,1,0.0368,0.000162,0.109,0.967,113.76,237240,4,67.0,2015-12-09T22:06:16Z
Thousand Foot Krutch,alternative metal/canadian ccm/canadian metal/canadian rock/christian alternative rock/christian rock/nu metal/rap metal,The End Is Where We Begin,Be Somebody,3NRhy4mzDwQc6IgPwyQM1x,0.477,0.663,6,-5.793,0,0.0285,0,0.145,0.344,94.084,222440,4,0.0,2015-12-18T00:08:19Z
Gluecifer,norwegian hardcore/norwegian punk rock/norwegian rock/punk 'n' roll,Soaring With Eagles At Night To Rise With The Pigs In The Morning,The Year Of Manly Living,1WJ9Ub1rChvQ3ZuTxYYd2G,0.301,0.951,10,-5.027,0,0.0494,0.0491,0.232,0.735,79.111,266333,4,21.0,2015-12-26T16:34:22Z
Startisan,unknown,Decade Array Vol. 1,Just,63JM8Qz8PoDD4o7Chai6OP,0.387,0.812,0,-4.826,0,0.0585,2.75e-06,0.104,0.491,158.51,200593,4,44.0,2016-02-05T12:18:06Z
Abandoning Sunday,unknown,Patience,Patience,2SImdxjfObHtQYN9zgJJXh,0.453,0.94,7,-4.171,0,0.0666,0,0.12,0.192,140.994,288882,4,31.0,2016-03-02T19:53:14Z
Abandoning Sunday,unknown,Forget,Miles and States,2mSToRZIaYIw1va4PHtWKq,0.417,0.935,9,-3.699,1,0.0586,0,0.118,0.526,167.097,252045,4,37.0,2016-03-02T19:53:34Z
Volbeat,alternative metal/danish metal/danish rock,For Evigt,For Evigt,5zcvggichdRNXUyjeSQDZi,0.506,0.89,2,-3.936,1,0.0467,0,0.133,0.448,146.968,283367,4,0.0,2016-04-29T15:26:55Z
Dizzy Mizz Lizzy,danish alternative rock/danish pop/danish pop rock/danish rock,Forward In Reverse,Brainless,0njdeleLVRmqPYlylpXSl3,0.434,0.916,10,-4.728,0,0.031,0.042,0.119,0.676,154.119,261587,4,31.0,2016-04-30T10:17:42Z
Three Days Grace,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,One-X,Animal I Have Become,56sk7jBpZV0CD31G9hEU3b,0.553,0.853,8,-3.668,1,0.0339,0,0.126,0.506,122.023,231400,4,75.0,2016-05-26T18:50:32Z
Volbeat,alternative metal/danish metal/danish rock,Seal The Deal & Let's Boogie (Deluxe),The Devil's Bleeding Crown,3TjQAc2PzWzlSDrnq61J1y,0.32,0.909,7,-4.612,1,0.0412,0.139,0.0443,0.21,109.649,238653,3,66.0,2016-06-16T15:49:03Z
Volbeat,alternative metal/danish metal/danish rock,Seal The Deal & Let's Boogie (Deluxe),Black Rose,2PIrlAdig9MxYLMYId11rg,0.488,0.884,4,-3.832,1,0.0543,5.66e-06,0.0839,0.495,161.957,235307,4,58.0,2016-06-16T15:50:06Z
Foo Fighters,alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock,Wasting Light,Walk,76Je5Wklky23mVoxiRszcN,0.234,0.865,9,-5.131,1,0.0516,0.000532,0.289,0.194,137.107,255960,4,71.0,2016-06-24T19:53:28Z
Foo Fighters,alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock,One By One,All My Life,40Gxnw5Vc8hnhGFknXHe3R,0.583,0.586,5,-5.683,1,0.0518,0.000633,0.494,0.622,167.798,262733,4,0.0,2016-06-24T19:53:38Z
Magtens Korridorer,danish alternative rock/danish pop/danish pop rock/danish rock,Spil Noget Vi Kender (Hits Siden 1997),Lorteparforhold,1OYqV7vRnz2n6lg1DOAOe0,0.543,0.818,4,-4.873,0,0.043,0,0.432,0.52,84.986,198480,4,30.0,2016-07-26T15:22:01Z
PVRIS,modern alternative rock/modern rock/pixie/pop/pop emo/pop punk/rock,White Noise (Deluxe Version),You and I,4xJWfVNC52PSK5ObyOKQsw,0.52,0.827,10,-7.225,0,0.0514,0.0235,0.0999,0.411,101.99,270000,4,59.0,2016-08-28T14:23:53Z
Sum 41,alternative metal/canadian pop punk/canadian punk/nu metal/pop punk/punk/rock,War,War,7MdE6vUrTTQz6ssPmOqJO7,0.391,0.899,1,-4.105,1,0.0491,0,0.313,0.539,175.937,209667,4,0.0,2016-08-30T19:55:55Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,Us And The Night,The Broken,2O171H7clHxi9EuFoCjJWK,0.566,0.949,0,-4.094,1,0.0833,4.97e-06,0.191,0.688,140.023,166813,4,0.0,2016-08-30T19:58:21Z
3 Doors Down,alternative metal/nu metal/pop rock/post-grunge,Us And The Night,Inside Of Me,7d3uqgwECjTy6VxpvTEJ8p,0.359,0.774,9,-6.153,0,0.0291,2.21e-05,0.13,0.334,171.941,225760,3,0.0,2016-08-30T20:00:28Z
Slipknot,alternative metal/nu metal/rap metal,All Hope Is Gone,Snuff,3RptaQ5Xb8WvtpItZ2f9Hi,0.544,0.69,6,-5.723,0,0.0425,0.0095,0.0615,0.219,123.962,276147,4,70.0,2016-08-30T20:07:55Z
Kings of Leon,modern rock/rock,Waste A Moment,Waste A Moment,4abm3RbYBcQlrxdV1ObjUj,0.436,0.85,2,-4.86,1,0.0617,0.74,0.128,0.537,152.644,183093,4,0.0,2016-09-17T12:45:50Z
Kings of Leon,modern rock/rock,Mechanical Bull (Expanded Edition),Wait for Me,2nO1DYEg1X5GHi8SSuNJQj,0.488,0.624,9,-8.357,1,0.0329,0.00223,0.122,0.308,116.723,210133,4,66.0,2016-09-22T10:35:37Z
Kings of Leon,modern rock/rock,Mechanical Bull (Expanded Edition),Beautiful War,3iKmdCDZK4XmqxIA9fVVGs,0.503,0.588,9,-10.569,1,0.0449,0.0931,0.0706,0.367,62.302,309920,4,60.0,2016-09-22T10:46:01Z
Kings of Leon,modern rock/rock,WALLS,WALLS,0MYplMrSTCJ6WnTNqAOd1P,0.56,0.32,8,-14.34,1,0.0313,0.472,0.11,0.107,82.511,329667,4,0.0,2016-09-23T11:23:46Z
Carpark North,danish pop/danish pop rock,Best Days (Greatest & Live),Save Me From Myself,7fq2y5ypYxIZmJD6wJyF33,0.451,0.906,11,-3.623,1,0.0736,0,0.318,0.539,157.034,194600,4,0.0,2016-09-25T21:04:48Z
Carpark North,danish pop/danish pop rock,Best Days (Greatest & Live),Shall We Be Grateful,17KiHjamg8PNdnY8Ks8DuO,0.627,0.853,7,-6.094,0,0.0576,4.42e-06,0.0531,0.694,105.018,204680,4,0.0,2016-09-25T21:10:08Z
Carpark North,danish pop/danish pop rock,Carpark North,Transparent and Glasslike,5IWaJGGh9FMxVe6AQO4U9A,0.394,0.607,0,-14.444,1,0.0377,0.0025,0.292,0.523,160.095,216813,4,46.0,2016-09-26T08:53:15Z
Carpark North,danish pop/danish pop rock,Best Days (Greatest & Live),Everything Starts Again,1IMF3R8pt5EjcUWHL8dg9V,0.561,0.664,2,-8.726,0,0.0273,0.000481,0.121,0.392,139.963,272307,4,0.0,2016-09-26T08:57:34Z
Kings of Leon,modern rock/rock,WALLS,Find Me,2mwnYvlLVP465u9V9wjUGj,0.4,0.946,1,-3.966,0,0.0634,0.853,0.155,0.611,161.591,245573,4,64.0,2016-10-17T23:15:23Z
Kings of Leon,modern rock/rock,Reverend,Reverend,2LQ4FXb9tBX740ZAVfg9xF,0.448,0.815,0,-5.951,0,0.0361,0.686,0.316,0.217,124.808,234080,4,0.0,2016-10-17T23:15:30Z
blink-182,pop punk/punk/rock/socal pop punk,California,She's Out Of Her Mind,6EE19skJ32p58xihYj2Waa,0.447,0.967,0,-2.706,1,0.0793,0,0.487,0.606,179.991,162720,4,64.0,2016-10-30T20:06:03Z
Foo Fighters,alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock,Saint Cecilia EP,Saint Cecilia,7bdUH0npz854dv3plG8ieT,0.235,0.869,4,-4.284,1,0.0609,0.000987,0.459,0.513,146.654,221667,4,60.0,2016-11-18T14:59:01Z
Theory of a Deadman,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,Savages,Angel,2qJkesdHu9sMMVFgkRkqhQ,0.443,0.844,11,-5.414,0,0.0425,0,0.085,0.452,76.001,202213,4,69.0,2016-11-22T20:50:38Z
Theory of a Deadman,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,Scars & Souvenirs,All or Nothing,39f2Hv4h7zoiLDXuiQYZw0,0.416,0.802,10,-4.44,0,0.0319,0,0.0745,0.33,152.111,210560,4,44.0,2016-11-22T20:52:44Z
Theory of a Deadman,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,Scars & Souvenirs,Bad Girlfriend,5ynWvN3bQymHVThxutO4hG,0.504,0.957,0,-2.657,1,0.0529,0,0.187,0.676,135.013,205627,4,57.0,2016-11-22T20:52:50Z
Hinder,alternative metal/nu metal/pop rock/post-grunge,Lips Of An Angel (Intl MaxiEnhanced),Lips Of An Angel,74ntRTkfvBFTqC6RMcZnrA,0.476,0.731,2,-5.365,1,0.0345,1.02e-06,0.235,0.243,129.025,262067,4,0.0,2016-11-23T15:52:33Z
Like A Storm,alternative metal/christian rock/gymcore/hard alternative/post-grunge/post-screamo,Awaken the Fire,Ordinary,3SU3LaNwb8Rrob4Cs3MIGF,0.166,0.381,0,-8.317,0,0.0324,6.78e-06,0.105,0.135,71.213,256452,4,33.0,2017-01-05T21:29:44Z
Halestorm,alternative metal/nu metal/post-grunge,Into the Wild Life (Deluxe),I Am the Fire,5MapUlM1un2Kh4aZ3IyWcL,0.384,0.955,9,-2.884,0,0.266,0.000997,0.0958,0.199,171.888,217173,4,58.0,2017-01-05T21:32:22Z
Halestorm,alternative metal/nu metal/post-grunge,Into the Wild Life (Deluxe),Amen,6WXN5Pvim9BKB6Wb765II5,0.555,0.974,4,-3.691,0,0.152,0,0.202,0.369,159.943,178227,4,53.0,2017-01-05T21:34:38Z
Halestorm,alternative metal/nu metal/post-grunge,The Strange Case of...,Mz. Hyde,0dnx2LK0rnPTACGzbLc1Jx,0.558,0.929,2,-3.618,1,0.0638,0.000248,0.389,0.502,137.868,202307,4,51.0,2017-01-05T21:36:16Z
Halestorm,alternative metal/nu metal/post-grunge,The Strange Case of... (Deluxe),Here's to Us,0a5UnIvDUBzqwUduJsouRy,0.514,0.866,0,-3.657,1,0.0449,0,0.17,0.45,159.973,177547,4,58.0,2017-01-05T21:42:36Z
Halestorm,alternative metal/nu metal/post-grunge,Halestorm (Deluxe),I Get Off,0JKY13K1Io2aqXJb96UyzX,0.456,0.891,11,-4.062,0,0.125,4.97e-06,0.0727,0.647,170.019,183707,4,62.0,2017-01-05T21:42:51Z
Like A Storm,alternative metal/christian rock/gymcore/hard alternative/post-grunge/post-screamo,Awaken the Fire,Break Free,2eQ18JKO9wNKA11Qhiqb2Q,0.396,0.843,4,-6.349,1,0.0454,1.59e-05,0.103,0.189,168.066,370170,4,38.0,2017-01-09T13:29:55Z
Like A Storm,alternative metal/christian rock/gymcore/hard alternative/post-grunge/post-screamo,Like a Storm Unplugged,Change Tomorrow,7d5bzbvwlOmzmw0GAOPpWQ,0.388,0.318,10,-8.968,1,0.0314,0,0.119,0.222,83.76,261880,4,28.0,2017-01-19T22:37:55Z
Jimmy Eat World,alternative rock/emo/modern power pop/modern rock/pop punk/pop rock/rock,Integrity Blues,Sure and Certain,48nnqkmwmjZ7ohyShSyKAm,0.505,0.916,7,-5.882,1,0.037,0.129,0.197,0.271,98.986,215707,4,45.0,2017-01-19T22:52:44Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,Night People,Give,4YaRTwLpyEnfwZtRzs8qYp,0.576,0.818,5,-4.709,1,0.0334,1.4e-06,0.121,0.381,92.063,196240,4,0.0,2017-01-19T22:54:19Z
